Date,Nitrogen_Dioxide_AQI_Value,Site Name,Site ID,Source
3/1/2014,39,FRANKLIN_PK,39-049-0037,AQS
3/2/2014,10,FRANKLIN_PK,39-049-0037,AQS
3/3/2014,23,FRANKLIN_PK,39-049-0037,AQS
3/4/2014,44,FRANKLIN_PK,39-049-0037,AQS
3/5/2014,45,FRANKLIN_PK,39-049-0037,AQS
3/6/2014,39,Smoky Row Near Road,39-049-0038,AQS
3/7/2014,42,Smoky Row Near Road,39-049-0038,AQS
3/8/2014,40,Smoky Row Near Road,39-049-0038,AQS
3/9/2014,19,Smoky Row Near Road,39-049-0038,AQS
3/10/2014,38,FRANKLIN_PK,39-049-0037,AQS
3/11/2014,50,Smoky Row Near Road,39-049-0038,AQS
3/12/2014,16,FRANKLIN_PK,39-049-0037,AQS
3/13/2014,17,Smoky Row Near Road,39-049-0038,AQS
3/14/2014,25,Smoky Row Near Road,39-049-0038,AQS
3/15/2014,12,Smoky Row Near Road,39-049-0038,AQS
3/16/2014,8,FRANKLIN_PK,39-049-0037,AQS
3/17/2014,29,Smoky Row Near Road,39-049-0038,AQS
3/18/2014,39,Smoky Row Near Road,39-049-0038,AQS
3/19/2014,17,Smoky Row Near Road,39-049-0038,AQS
3/20/2014,28,Smoky Row Near Road,39-049-0038,AQS
3/21/2014,33,Smoky Row Near Road,39-049-0038,AQS
3/22/2014,19,Smoky Row Near Road,39-049-0038,AQS
3/23/2014,10,FRANKLIN_PK,39-049-0037,AQS
3/24/2014,45,Smoky Row Near Road,39-049-0038,AQS
3/25/2014,38,Smoky Row Near Road,39-049-0038,AQS
3/26/2014,37,Smoky Row Near Road,39-049-0038,AQS
3/27/2014,26,Smoky Row Near Road,39-049-0038,AQS
3/28/2014,19,Smoky Row Near Road,39-049-0038,AQS
3/29/2014,13,FRANKLIN_PK,39-049-0037,AQS
3/30/2014,35,FRANKLIN_PK,39-049-0037,AQS
3/31/2014,43,FRANKLIN_PK,39-049-0037,AQS
4/1/2014,32,Smoky Row Near Road,39-049-0038,AQS
4/2/2014,29,Smoky Row Near Road,39-049-0038,AQS
4/3/2014,32,Smoky Row Near Road,39-049-0038,AQS
4/4/2014,24,Smoky Row Near Road,39-049-0038,AQS
4/5/2014,34,Smoky Row Near Road,39-049-0038,AQS
4/6/2014,31,Smoky Row Near Road,39-049-0038,AQS
4/7/2014,36,Smoky Row Near Road,39-049-0038,AQS
4/8/2014,23,Smoky Row Near Road,39-049-0038,AQS
4/9/2014,39,FRANKLIN_PK,39-049-0037,AQS
4/10/2014,31,Smoky Row Near Road,39-049-0038,AQS
4/11/2014,35,Smoky Row Near Road,39-049-0038,AQS
4/12/2014,35,Smoky Row Near Road,39-049-0038,AQS
4/13/2014,28,FRANKLIN_PK,39-049-0037,AQS
4/14/2014,12,Smoky Row Near Road,39-049-0038,AQS
4/15/2014,37,Smoky Row Near Road,39-049-0038,AQS
4/16/2014,36,FRANKLIN_PK,39-049-0037,AQS
