Date,Ozone_AQI_Value,Site Name,Site ID,Source
11/19/2016,27,GT Craig NCore,39-035-0060,AQS
11/20/2016,30,GT Craig NCore,39-035-0060,AQS
11/21/2016,31,GT Craig NCore,39-035-0060,AQS
11/22/2016,30,GT Craig NCore,39-035-0060,AQS
11/23/2016,11,GT Craig NCore,39-035-0060,AQS
11/24/2016,11,GT Craig NCore,39-035-0060,AQS
11/25/2016,13,GT Craig NCore,39-035-0060,AQS
11/26/2016,20,GT Craig NCore,39-035-0060,AQS
11/27/2016,20,GT Craig NCore,39-035-0060,AQS
11/28/2016,23,GT Craig NCore,39-035-0060,AQS
11/29/2016,24,GT Craig NCore,39-035-0060,AQS
11/30/2016,22,GT Craig NCore,39-035-0060,AQS
12/1/2016,10,GT Craig NCore,39-035-0060,AQS
12/2/2016,20,GT Craig NCore,39-035-0060,AQS
12/3/2016,20,GT Craig NCore,39-035-0060,AQS
12/4/2016,23,GT Craig NCore,39-035-0060,AQS
12/5/2016,16,GT Craig NCore,39-035-0060,AQS
12/6/2016,11,GT Craig NCore,39-035-0060,AQS
12/7/2016,16,GT Craig NCore,39-035-0060,AQS
12/8/2016,14,GT Craig NCore,39-035-0060,AQS
12/9/2016,16,GT Craig NCore,39-035-0060,AQS
12/10/2016,22,GT Craig NCore,39-035-0060,AQS
12/11/2016,21,GT Craig NCore,39-035-0060,AQS
12/12/2016,19,GT Craig NCore,39-035-0060,AQS
12/13/2016,26,GT Craig NCore,39-035-0060,AQS
12/14/2016,26,GT Craig NCore,39-035-0060,AQS
12/15/2016,26,GT Craig NCore,39-035-0060,AQS
12/16/2016,18,GT Craig NCore,39-035-0060,AQS
12/17/2016,20,GT Craig NCore,39-035-0060,AQS
12/18/2016,30,GT Craig NCore,39-035-0060,AQS
12/19/2016,26,GT Craig NCore,39-035-0060,AQS
12/20/2016,25,GT Craig NCore,39-035-0060,AQS
12/21/2016,14,GT Craig NCore,39-035-0060,AQS
12/22/2016,25,GT Craig NCore,39-035-0060,AQS
12/23/2016,23,GT Craig NCore,39-035-0060,AQS
12/24/2016,22,GT Craig NCore,39-035-0060,AQS
12/25/2016,24,GT Craig NCore,39-035-0060,AQS
12/26/2016,26,GT Craig NCore,39-035-0060,AQS
12/27/2016,21,GT Craig NCore,39-035-0060,AQS
12/29/2016,26,GT Craig NCore,39-035-0060,AQS
12/30/2016,28,GT Craig NCore,39-035-0060,AQS
12/31/2016,26,GT Craig NCore,39-035-0060,AQS
1/1/2017,24,GT Craig NCore,39-035-0060,AQS
1/2/2017,8,GT Craig NCore,39-035-0060,AQS
1/3/2017,14,GT Craig NCore,39-035-0060,AQS
1/4/2017,25,GT Craig NCore,39-035-0060,AQS
1/5/2017,23,GT Craig NCore,39-035-0060,AQS
1/6/2017,22,GT Craig NCore,39-035-0060,AQS
1/7/2017,28,GT Craig NCore,39-035-0060,AQS
1/8/2017,30,GT Craig NCore,39-035-0060,AQS
1/9/2017,21,GT Craig NCore,39-035-0060,AQS
1/10/2017,30,GT Craig NCore,39-035-0060,AQS
1/11/2017,22,GT Craig NCore,39-035-0060,AQS
1/12/2017,26,GT Craig NCore,39-035-0060,AQS
1/13/2017,25,GT Craig NCore,39-035-0060,AQS
1/14/2017,24,GT Craig NCore,39-035-0060,AQS
1/15/2017,14,GT Craig NCore,39-035-0060,AQS
1/16/2017,5,GT Craig NCore,39-035-0060,AQS
1/17/2017,19,GT Craig NCore,39-035-0060,AQS
1/18/2017,19,GT Craig NCore,39-035-0060,AQS
1/19/2017,18,GT Craig NCore,39-035-0060,AQS
1/20/2017,6,GT Craig NCore,39-035-0060,AQS
1/21/2017,19,GT Craig NCore,39-035-0060,AQS
1/22/2017,14,GT Craig NCore,39-035-0060,AQS
1/23/2017,13,GT Craig NCore,39-035-0060,AQS
1/24/2017,19,GT Craig NCore,39-035-0060,AQS
1/25/2017,22,GT Craig NCore,39-035-0060,AQS
1/26/2017,19,GT Craig NCore,39-035-0060,AQS
1/27/2017,24,GT Craig NCore,39-035-0060,AQS
1/28/2017,24,GT Craig NCore,39-035-0060,AQS
1/29/2017,30,GT Craig NCore,39-035-0060,AQS
1/30/2017,31,GT Craig NCore,39-035-0060,AQS
1/31/2017,25,GT Craig NCore,39-035-0060,AQS
2/1/2017,27,GT Craig NCore,39-035-0060,AQS
2/2/2017,31,GT Craig NCore,39-035-0060,AQS
2/3/2017,36,GT Craig NCore,39-035-0060,AQS
2/4/2017,31,GT Craig NCore,39-035-0060,AQS
2/5/2017,28,GT Craig NCore,39-035-0060,AQS
2/6/2017,23,GT Craig NCore,39-035-0060,AQS
2/7/2017,25,GT Craig NCore,39-035-0060,AQS
2/8/2017,31,GT Craig NCore,39-035-0060,AQS
2/9/2017,32,GT Craig NCore,39-035-0060,AQS
2/10/2017,22,GT Craig NCore,39-035-0060,AQS
2/11/2017,19,GT Craig NCore,39-035-0060,AQS
2/12/2017,36,GT Craig NCore,39-035-0060,AQS
2/13/2017,33,GT Craig NCore,39-035-0060,AQS
2/14/2017,32,GT Craig NCore,39-035-0060,AQS
2/15/2017,33,GT Craig NCore,39-035-0060,AQS
2/16/2017,31,GT Craig NCore,39-035-0060,AQS
2/17/2017,30,GT Craig NCore,39-035-0060,AQS
2/18/2017,44,GT Craig NCore,39-035-0060,AQS
2/19/2017,35,GT Craig NCore,39-035-0060,AQS
2/20/2017,13,GT Craig NCore,39-035-0060,AQS
2/21/2017,24,GT Craig NCore,39-035-0060,AQS
2/22/2017,31,GT Craig NCore,39-035-0060,AQS
2/23/2017,25,GT Craig NCore,39-035-0060,AQS
2/24/2017,35,GT Craig NCore,39-035-0060,AQS
2/25/2017,29,GT Craig NCore,39-035-0060,AQS
2/26/2017,33,GT Craig NCore,39-035-0060,AQS
2/27/2017,33,GT Craig NCore,39-035-0060,AQS
2/28/2017,27,GT Craig NCore,39-035-0060,AQS
3/1/2017,36,Notre Dame,39-055-0004,AQS
3/2/2017,39,Notre Dame,39-055-0004,AQS
3/3/2017,40,Notre Dame,39-055-0004,AQS
3/4/2017,41,Notre Dame,39-055-0004,AQS
3/5/2017,38,Notre Dame,39-055-0004,AQS
3/6/2017,42,Notre Dame,39-055-0004,AQS
3/7/2017,41,Notre Dame,39-055-0004,AQS
3/8/2017,44,District 6,39-035-0034,AQS
3/9/2017,42,Notre Dame,39-055-0004,AQS
3/10/2017,40,Notre Dame,39-055-0004,AQS
3/11/2017,40,Notre Dame,39-055-0004,AQS
3/12/2017,40,Notre Dame,39-055-0004,AQS
3/13/2017,35,Notre Dame,39-055-0004,AQS
3/14/2017,41,Notre Dame,39-055-0004,AQS
3/15/2017,44,Notre Dame,39-055-0004,AQS
3/16/2017,42,Notre Dame,39-055-0004,AQS
3/17/2017,41,Notre Dame,39-055-0004,AQS
3/18/2017,28,Notre Dame,39-055-0004,AQS
3/19/2017,43,Notre Dame,39-055-0004,AQS
3/20/2017,30,Notre Dame,39-055-0004,AQS
3/21/2017,44,Notre Dame,39-055-0004,AQS
3/22/2017,41,Notre Dame,39-055-0004,AQS
3/23/2017,44,Chippewa,39-103-0004,AQS
3/24/2017,67,Chippewa,39-103-0004,AQS
3/25/2017,42,Chippewa,39-103-0004,AQS
3/26/2017,44,Notre Dame,39-055-0004,AQS
3/27/2017,40,Chippewa,39-103-0004,AQS
3/28/2017,30,Notre Dame,39-055-0004,AQS
3/29/2017,42,Notre Dame,39-055-0004,AQS
3/30/2017,34,Notre Dame,39-055-0004,AQS
3/31/2017,31,Sheffield,39-093-0018,AQS
4/1/2017,43,District 6,39-035-0034,AQS
4/2/2017,47,Notre Dame,39-055-0004,AQS
4/3/2017,42,District 6,39-035-0034,AQS
4/4/2017,39,Notre Dame,39-055-0004,AQS
4/5/2017,48,Notre Dame,39-055-0004,AQS
4/6/2017,39,Notre Dame,39-055-0004,AQS
4/7/2017,44,Notre Dame,39-055-0004,AQS
4/8/2017,44,Notre Dame,39-055-0004,AQS
4/9/2017,77,Notre Dame,39-055-0004,AQS
4/10/2017,74,Notre Dame,39-055-0004,AQS
4/11/2017,44,Notre Dame,39-055-0004,AQS
4/12/2017,42,Notre Dame,39-055-0004,AQS
4/13/2017,44,Notre Dame,39-055-0004,AQS
4/14/2017,67,Chippewa,39-103-0004,AQS
4/15/2017,71,Notre Dame,39-055-0004,AQS
4/16/2017,50,Notre Dame,39-055-0004,AQS
4/17/2017,44,Notre Dame,39-055-0004,AQS
4/18/2017,67,Notre Dame,39-055-0004,AQS
4/19/2017,43,Notre Dame,39-055-0004,AQS
4/20/2017,45,Notre Dame,39-055-0004,AQS
4/21/2017,35,Notre Dame,39-055-0004,AQS
4/22/2017,38,Notre Dame,39-055-0004,AQS
4/23/2017,48,Notre Dame,39-055-0004,AQS
4/24/2017,64,Chippewa,39-103-0004,AQS
4/25/2017,44,Notre Dame,39-055-0004,AQS
4/26/2017,47,District 6,39-035-0034,AQS
4/27/2017,49,Notre Dame,39-055-0004,AQS
4/28/2017,37,Notre Dame,39-055-0004,AQS
4/29/2017,36,Sheffield,39-093-0018,AQS
4/30/2017,37,Notre Dame,39-055-0004,AQS
5/1/2017,45,Notre Dame,39-055-0004,AQS
5/2/2017,42,Notre Dame,39-055-0004,AQS
5/3/2017,44,Chippewa,39-103-0004,AQS
5/4/2017,36,Mayfield,39-035-5002,AQS
5/5/2017,37,Eastlake,39-085-0003,AQS
5/6/2017,36,Notre Dame,39-055-0004,AQS
5/7/2017,40,Notre Dame,39-055-0004,AQS
5/8/2017,44,Chippewa,39-103-0004,AQS
5/9/2017,58,Chippewa,39-103-0004,AQS
5/10/2017,54,Chippewa,39-103-0004,AQS
5/11/2017,41,Notre Dame,39-055-0004,AQS
5/12/2017,37,Eastlake,39-085-0003,AQS
5/13/2017,50,District 6,39-035-0034,AQS
5/14/2017,44,Chippewa,39-103-0004,AQS
5/15/2017,40,Notre Dame,39-055-0004,AQS
5/16/2017,108,Painesville,39-085-0007,AQS
5/17/2017,71,Notre Dame,39-055-0004,AQS
5/18/2017,58,Painesville,39-085-0007,AQS
5/19/2017,31,Notre Dame,39-055-0004,AQS
5/20/2017,35,Notre Dame,39-055-0004,AQS
5/21/2017,38,Sheffield,39-093-0018,AQS
5/22/2017,47,Notre Dame,39-055-0004,AQS
5/23/2017,71,Eastlake,39-085-0003,AQS
5/24/2017,39,Painesville,39-085-0007,AQS
5/25/2017,36,Notre Dame,39-055-0004,AQS
5/26/2017,39,Notre Dame,39-055-0004,AQS
5/27/2017,44,Chippewa,39-103-0004,AQS
5/28/2017,46,Notre Dame,39-055-0004,AQS
5/29/2017,50,Painesville,39-085-0007,AQS
5/30/2017,50,Painesville,39-085-0007,AQS
5/31/2017,51,Notre Dame,39-055-0004,AQS
6/1/2017,54,Chippewa,39-103-0004,AQS
6/2/2017,51,Notre Dame,39-055-0004,AQS
6/3/2017,67,Chippewa,39-103-0004,AQS
6/4/2017,77,Eastlake,39-085-0003,AQS
6/5/2017,44,District 6,39-035-0034,AQS
6/6/2017,34,Eastlake,39-085-0003,AQS
6/7/2017,35,Notre Dame,39-055-0004,AQS
6/8/2017,44,Eastlake,39-085-0003,AQS
6/9/2017,58,Notre Dame,39-055-0004,AQS
6/10/2017,115,Painesville,39-085-0007,AQS
6/11/2017,105,Painesville,39-085-0007,AQS
6/12/2017,93,Eastlake,39-085-0003,AQS
6/13/2017,143,Painesville,39-085-0007,AQS
6/14/2017,90,Mayfield,39-035-5002,AQS
6/15/2017,61,Notre Dame,39-055-0004,AQS
6/16/2017,93,Notre Dame,39-055-0004,AQS
6/17/2017,93,Notre Dame,39-055-0004,AQS
6/18/2017,43,Eastlake,39-085-0003,AQS
6/19/2017,46,Notre Dame,39-055-0004,AQS
6/20/2017,46,Notre Dame,39-055-0004,AQS
6/21/2017,54,Chippewa,39-103-0004,AQS
6/22/2017,51,Notre Dame,39-055-0004,AQS
6/23/2017,33,Eastlake,39-085-0003,AQS
6/24/2017,44,District 6,39-035-0034,AQS
6/25/2017,45,Notre Dame,39-055-0004,AQS
6/26/2017,39,Eastlake,39-085-0003,AQS
6/27/2017,36,Painesville,39-085-0007,AQS
6/28/2017,50,Sheffield,39-093-0018,AQS
6/29/2017,64,Mayfield,39-035-5002,AQS
6/30/2017,50,Mayfield,39-035-5002,AQS
7/1/2017,51,Eastlake,39-085-0003,AQS
7/2/2017,71,Eastlake,39-085-0003,AQS
7/3/2017,54,Chippewa,39-103-0004,AQS
7/4/2017,39,Eastlake,39-085-0003,AQS
7/5/2017,49,Chippewa,39-103-0004,AQS
7/6/2017,93,Mayfield,39-035-5002,AQS
7/7/2017,67,Eastlake,39-085-0003,AQS
7/8/2017,42,Eastlake,39-085-0003,AQS
7/9/2017,51,Eastlake,39-085-0003,AQS
7/10/2017,38,Notre Dame,39-055-0004,AQS
7/11/2017,71,Eastlake,39-085-0003,AQS
7/12/2017,51,Mayfield,39-035-5002,AQS
7/13/2017,40,Eastlake,39-085-0003,AQS
7/14/2017,44,Eastlake,39-085-0003,AQS
7/15/2017,33,District 6,39-035-0034,AQS
7/16/2017,47,Eastlake,39-085-0003,AQS
7/17/2017,39,Mayfield,39-035-5002,AQS
7/18/2017,74,Mayfield,39-035-5002,AQS
7/19/2017,147,Eastlake,39-085-0003,AQS
7/20/2017,64,Notre Dame,39-055-0004,AQS
7/21/2017,77,Eastlake,39-085-0003,AQS
7/22/2017,50,Eastlake,39-085-0003,AQS
7/23/2017,58,Eastlake,39-085-0003,AQS
7/24/2017,32,Eastlake,39-085-0003,AQS
7/25/2017,35,Mayfield,39-035-5002,AQS
7/26/2017,74,Mayfield,39-035-5002,AQS
7/27/2017,108,Eastlake,39-085-0003,AQS
7/28/2017,42,Notre Dame,39-055-0004,AQS
7/29/2017,35,Eastlake,39-085-0003,AQS
7/30/2017,34,Notre Dame,39-055-0004,AQS
7/31/2017,44,Notre Dame,39-055-0004,AQS
8/1/2017,80,Eastlake,39-085-0003,AQS
8/2/2017,97,District 6,39-035-0034,AQS
8/3/2017,51,Painesville,39-085-0007,AQS
8/4/2017,40,Mayfield,39-035-5002,AQS
8/5/2017,34,Mayfield,39-035-5002,AQS
8/6/2017,43,Mayfield,39-035-5002,AQS
8/7/2017,44,Notre Dame,39-055-0004,AQS
8/8/2017,41,District 6,39-035-0034,AQS
8/9/2017,64,Mayfield,39-035-5002,AQS
8/10/2017,74,Sheffield,39-093-0018,AQS
8/11/2017,44,Mayfield,39-035-5002,AQS
8/12/2017,49,Mayfield,39-035-5002,AQS
8/13/2017,34,Chippewa,39-103-0004,AQS
8/14/2017,58,Berea BOE,39-035-0064,AQS
8/15/2017,90,Eastlake,39-085-0003,AQS
8/16/2017,74,Chippewa,39-103-0004,AQS
8/17/2017,38,Mayfield,39-035-5002,AQS
8/18/2017,45,Notre Dame,39-055-0004,AQS
8/19/2017,51,Mayfield,39-035-5002,AQS
8/20/2017,84,Eastlake,39-085-0003,AQS
8/21/2017,77,Notre Dame,39-055-0004,AQS
8/22/2017,41,Eastlake,39-085-0003,AQS
8/23/2017,36,Notre Dame,39-055-0004,AQS
8/24/2017,34,Eastlake,39-085-0003,AQS
8/25/2017,34,Eastlake,39-085-0003,AQS
8/26/2017,41,Chippewa,39-103-0004,AQS
8/27/2017,46,Chippewa,39-103-0004,AQS
8/28/2017,51,Notre Dame,39-055-0004,AQS
8/29/2017,42,Notre Dame,39-055-0004,AQS
8/30/2017,80,Eastlake,39-085-0003,AQS
8/31/2017,35,Eastlake,39-085-0003,AQS
9/1/2017,33,Eastlake,39-085-0003,AQS
9/2/2017,29,Notre Dame,39-055-0004,AQS
9/3/2017,44,Eastlake,39-085-0003,AQS
9/4/2017,50,Chippewa,39-103-0004,AQS
9/5/2017,44,Eastlake,39-085-0003,AQS
9/6/2017,32,Notre Dame,39-055-0004,AQS
9/7/2017,26,Eastlake,39-085-0003,AQS
9/8/2017,33,Notre Dame,39-055-0004,AQS
9/9/2017,31,Notre Dame,39-055-0004,AQS
9/10/2017,30,Chippewa,39-103-0004,AQS
9/11/2017,39,Chippewa,39-103-0004,AQS
9/12/2017,41,Notre Dame,39-055-0004,AQS
9/13/2017,40,Eastlake,39-085-0003,AQS
9/14/2017,32,Eastlake,39-085-0003,AQS
9/15/2017,38,Eastlake,39-085-0003,AQS
9/16/2017,45,Mayfield,39-035-5002,AQS
9/17/2017,50,Mayfield,39-035-5002,AQS
9/18/2017,48,Notre Dame,39-055-0004,AQS
9/19/2017,43,Notre Dame,39-055-0004,AQS
9/20/2017,58,Eastlake,39-085-0003,AQS
9/21/2017,84,Mayfield,39-035-5002,AQS
9/22/2017,87,Chippewa,39-103-0004,AQS
9/23/2017,67,Eastlake,39-085-0003,AQS
9/24/2017,74,Eastlake,39-085-0003,AQS
9/25/2017,87,Sheffield,39-093-0018,AQS
9/26/2017,100,Notre Dame,39-055-0004,AQS
9/27/2017,80,Chippewa,39-103-0004,AQS
9/28/2017,39,Notre Dame,39-055-0004,AQS
9/29/2017,38,Notre Dame,39-055-0004,AQS
9/30/2017,34,Notre Dame,39-055-0004,AQS
10/1/2017,43,Notre Dame,39-055-0004,AQS
10/2/2017,47,Notre Dame,39-055-0004,AQS
10/3/2017,77,Eastlake,39-085-0003,AQS
10/4/2017,44,Notre Dame,39-055-0004,AQS
10/5/2017,30,Notre Dame,39-055-0004,AQS
10/6/2017,26,Notre Dame,39-055-0004,AQS
10/7/2017,43,Notre Dame,39-055-0004,AQS
10/8/2017,29,Notre Dame,39-055-0004,AQS
10/9/2017,29,Eastlake,39-085-0003,AQS
10/10/2017,39,Chippewa,39-103-0004,AQS
10/11/2017,35,Notre Dame,39-055-0004,AQS
10/12/2017,21,Mayfield,39-035-5002,AQS
10/13/2017,35,Notre Dame,39-055-0004,AQS
10/14/2017,50,Notre Dame,39-055-0004,AQS
10/15/2017,35,Notre Dame,39-055-0004,AQS
10/16/2017,31,Notre Dame,39-055-0004,AQS
10/17/2017,40,Notre Dame,39-055-0004,AQS
10/18/2017,43,Notre Dame,39-055-0004,AQS
10/19/2017,51,Notre Dame,39-055-0004,AQS
10/20/2017,46,Notre Dame,39-055-0004,AQS
10/21/2017,51,Mayfield,39-035-5002,AQS
10/22/2017,61,Notre Dame,39-055-0004,AQS
10/23/2017,39,Notre Dame,39-055-0004,AQS
10/24/2017,32,Notre Dame,39-055-0004,AQS
10/25/2017,29,District 6,39-035-0034,AQS
10/26/2017,34,Notre Dame,39-055-0004,AQS
10/27/2017,47,Notre Dame,39-055-0004,AQS
10/28/2017,20,Notre Dame,39-055-0004,AQS
10/29/2017,29,Eastlake,39-085-0003,AQS
10/30/2017,28,Eastlake,39-085-0003,AQS
10/31/2017,26,Notre Dame,39-055-0004,AQS
11/1/2017,20,GT Craig NCore,39-035-0060,AQS
11/2/2017,27,GT Craig NCore,39-035-0060,AQS
11/3/2017,22,GT Craig NCore,39-035-0060,AQS
11/4/2017,16,GT Craig NCore,39-035-0060,AQS
11/5/2017,19,GT Craig NCore,39-035-0060,AQS
11/6/2017,21,GT Craig NCore,39-035-0060,AQS
11/7/2017,22,GT Craig NCore,39-035-0060,AQS
11/10/2017,31,GT Craig NCore,39-035-0060,AQS
11/11/2017,27,GT Craig NCore,39-035-0060,AQS
11/12/2017,17,GT Craig NCore,39-035-0060,AQS
11/13/2017,22,GT Craig NCore,39-035-0060,AQS
11/14/2017,16,GT Craig NCore,39-035-0060,AQS
11/15/2017,14,GT Craig NCore,39-035-0060,AQS
11/16/2017,21,GT Craig NCore,39-035-0060,AQS
11/17/2017,21,GT Craig NCore,39-035-0060,AQS
11/18/2017,21,GT Craig NCore,39-035-0060,AQS
11/19/2017,29,GT Craig NCore,39-035-0060,AQS
11/20/2017,26,GT Craig NCore,39-035-0060,AQS
11/21/2017,29,GT Craig NCore,39-035-0060,AQS
11/22/2017,24,GT Craig NCore,39-035-0060,AQS
11/23/2017,26,GT Craig NCore,39-035-0060,AQS
11/24/2017,29,GT Craig NCore,39-035-0060,AQS
11/25/2017,29,GT Craig NCore,39-035-0060,AQS
11/26/2017,32,GT Craig NCore,39-035-0060,AQS
11/28/2017,35,GT Craig NCore,39-035-0060,AQS
11/29/2017,24,GT Craig NCore,39-035-0060,AQS
11/30/2017,19,GT Craig NCore,39-035-0060,AQS
12/1/2017,19,GT Craig NCore,39-035-0060,AQS
12/2/2017,12,GT Craig NCore,39-035-0060,AQS
12/3/2017,14,GT Craig NCore,39-035-0060,AQS
12/4/2017,31,GT Craig NCore,39-035-0060,AQS
12/5/2017,31,GT Craig NCore,39-035-0060,AQS
12/6/2017,22,GT Craig NCore,39-035-0060,AQS
12/7/2017,20,GT Craig NCore,39-035-0060,AQS
12/8/2017,24,GT Craig NCore,39-035-0060,AQS
12/9/2017,21,GT Craig NCore,39-035-0060,AQS
12/10/2017,22,GT Craig NCore,39-035-0060,AQS
12/11/2017,22,GT Craig NCore,39-035-0060,AQS
12/12/2017,32,GT Craig NCore,39-035-0060,AQS
12/13/2017,31,GT Craig NCore,39-035-0060,AQS
12/14/2017,28,GT Craig NCore,39-035-0060,AQS
12/15/2017,20,GT Craig NCore,39-035-0060,AQS
12/16/2017,19,GT Craig NCore,39-035-0060,AQS
12/17/2017,13,GT Craig NCore,39-035-0060,AQS
12/18/2017,19,GT Craig NCore,39-035-0060,AQS
12/19/2017,22,GT Craig NCore,39-035-0060,AQS
12/20/2017,27,GT Craig NCore,39-035-0060,AQS
12/21/2017,15,GT Craig NCore,39-035-0060,AQS
12/22/2017,8,GT Craig NCore,39-035-0060,AQS
12/23/2017,20,GT Craig NCore,39-035-0060,AQS
12/24/2017,23,GT Craig NCore,39-035-0060,AQS
12/25/2017,30,GT Craig NCore,39-035-0060,AQS
12/26/2017,28,GT Craig NCore,39-035-0060,AQS
12/27/2017,23,GT Craig NCore,39-035-0060,AQS
12/28/2017,18,GT Craig NCore,39-035-0060,AQS
12/29/2017,20,GT Craig NCore,39-035-0060,AQS
12/30/2017,30,GT Craig NCore,39-035-0060,AQS
12/31/2017,31,GT Craig NCore,39-035-0060,AQS
1/1/2018,29,GT Craig NCore,39-035-0060,AQS
1/2/2018,30,GT Craig NCore,39-035-0060,AQS
1/3/2018,25,GT Craig NCore,39-035-0060,AQS
1/4/2018,31,GT Craig NCore,39-035-0060,AQS
1/5/2018,29,GT Craig NCore,39-035-0060,AQS
1/6/2018,31,GT Craig NCore,39-035-0060,AQS
1/7/2018,24,GT Craig NCore,39-035-0060,AQS
1/8/2018,23,GT Craig NCore,39-035-0060,AQS
1/9/2018,17,GT Craig NCore,39-035-0060,AQS
1/10/2018,16,GT Craig NCore,39-035-0060,AQS
1/11/2018,17,GT Craig NCore,39-035-0060,AQS
1/12/2018,34,GT Craig NCore,39-035-0060,AQS
1/13/2018,34,GT Craig NCore,39-035-0060,AQS
1/14/2018,27,GT Craig NCore,39-035-0060,AQS
1/15/2018,17,GT Craig NCore,39-035-0060,AQS
1/16/2018,20,GT Craig NCore,39-035-0060,AQS
1/17/2018,24,GT Craig NCore,39-035-0060,AQS
1/18/2018,28,GT Craig NCore,39-035-0060,AQS
1/19/2018,32,GT Craig NCore,39-035-0060,AQS
1/20/2018,33,GT Craig NCore,39-035-0060,AQS
1/21/2018,18,GT Craig NCore,39-035-0060,AQS
1/22/2018,29,GT Craig NCore,39-035-0060,AQS
1/23/2018,28,GT Craig NCore,39-035-0060,AQS
1/24/2018,29,GT Craig NCore,39-035-0060,AQS
1/25/2018,25,GT Craig NCore,39-035-0060,AQS
1/26/2018,32,GT Craig NCore,39-035-0060,AQS
1/27/2018,32,GT Craig NCore,39-035-0060,AQS
1/28/2018,19,GT Craig NCore,39-035-0060,AQS
1/29/2018,31,GT Craig NCore,39-035-0060,AQS
1/30/2018,31,GT Craig NCore,39-035-0060,AQS
1/31/2018,26,GT Craig NCore,39-035-0060,AQS
2/1/2018,29,GT Craig NCore,39-035-0060,AQS
2/2/2018,30,GT Craig NCore,39-035-0060,AQS
2/3/2018,26,GT Craig NCore,39-035-0060,AQS
2/4/2018,32,GT Craig NCore,39-035-0060,AQS
2/5/2018,33,GT Craig NCore,39-035-0060,AQS
2/6/2018,29,GT Craig NCore,39-035-0060,AQS
2/7/2018,32,GT Craig NCore,39-035-0060,AQS
2/8/2018,32,GT Craig NCore,39-035-0060,AQS
2/9/2018,22,GT Craig NCore,39-035-0060,AQS
2/10/2018,27,GT Craig NCore,39-035-0060,AQS
2/11/2018,32,GT Craig NCore,39-035-0060,AQS
2/12/2018,38,GT Craig NCore,39-035-0060,AQS
2/13/2018,27,GT Craig NCore,39-035-0060,AQS
2/14/2018,20,GT Craig NCore,39-035-0060,AQS
2/15/2018,16,GT Craig NCore,39-035-0060,AQS
2/16/2018,29,GT Craig NCore,39-035-0060,AQS
2/17/2018,28,GT Craig NCore,39-035-0060,AQS
2/18/2018,29,GT Craig NCore,39-035-0060,AQS
2/19/2018,20,GT Craig NCore,39-035-0060,AQS
2/20/2018,26,GT Craig NCore,39-035-0060,AQS
2/21/2018,27,GT Craig NCore,39-035-0060,AQS
2/22/2018,21,GT Craig NCore,39-035-0060,AQS
2/23/2018,13,GT Craig NCore,39-035-0060,AQS
2/24/2018,20,GT Craig NCore,39-035-0060,AQS
2/25/2018,30,GT Craig NCore,39-035-0060,AQS
2/26/2018,31,GT Craig NCore,39-035-0060,AQS
2/27/2018,39,GT Craig NCore,39-035-0060,AQS
2/28/2018,31,GT Craig NCore,39-035-0060,AQS
3/1/2018,40,Notre Dame,39-055-0004,AQS
3/2/2018,41,Notre Dame,39-055-0004,AQS
3/3/2018,40,Notre Dame,39-055-0004,AQS
3/4/2018,41,Notre Dame,39-055-0004,AQS
3/5/2018,40,Notre Dame,39-055-0004,AQS
3/6/2018,35,Notre Dame,39-055-0004,AQS
3/7/2018,36,Notre Dame,39-055-0004,AQS
3/8/2018,35,Eastlake,39-085-0003,AQS
3/9/2018,35,Eastlake,39-085-0003,AQS
3/10/2018,43,Notre Dame,39-055-0004,AQS
3/11/2018,43,Notre Dame,39-055-0004,AQS
3/12/2018,44,Notre Dame,39-055-0004,AQS
3/13/2018,42,Notre Dame,39-055-0004,AQS
3/14/2018,39,Notre Dame,39-055-0004,AQS
3/15/2018,44,Notre Dame,39-055-0004,AQS
3/16/2018,38,Notre Dame,39-055-0004,AQS
3/17/2018,44,Notre Dame,39-055-0004,AQS
3/18/2018,45,Notre Dame,39-055-0004,AQS
3/19/2018,44,Notre Dame,39-055-0004,AQS
3/20/2018,43,Notre Dame,39-055-0004,AQS
3/21/2018,39,Eastlake,39-085-0003,AQS
3/22/2018,43,Notre Dame,39-055-0004,AQS
3/23/2018,39,Notre Dame,39-055-0004,AQS
3/24/2018,44,Notre Dame,39-055-0004,AQS
3/25/2018,44,Notre Dame,39-055-0004,AQS
3/26/2018,47,Notre Dame,39-055-0004,AQS
3/27/2018,38,Notre Dame,39-055-0004,AQS
3/28/2018,34,Eastlake,39-085-0003,AQS
3/29/2018,37,Eastlake,39-085-0003,AQS
3/30/2018,39,Notre Dame,39-055-0004,AQS
3/31/2018,44,Notre Dame,39-055-0004,AQS
4/1/2018,44,District 6,39-035-0034,AQS
4/2/2018,45,Eastlake,39-085-0003,AQS
4/3/2018,42,Notre Dame,39-055-0004,AQS
4/4/2018,43,Notre Dame,39-055-0004,AQS
4/5/2018,44,Chippewa,39-103-0004,AQS
4/6/2018,45,Notre Dame,39-055-0004,AQS
4/7/2018,44,Notre Dame,39-055-0004,AQS
4/8/2018,46,Notre Dame,39-055-0004,AQS
4/9/2018,44,Notre Dame,39-055-0004,AQS
4/10/2018,49,Notre Dame,39-055-0004,AQS
4/11/2018,44,Chippewa,39-103-0004,AQS
4/12/2018,67,Notre Dame,39-055-0004,AQS
4/13/2018,74,Notre Dame,39-055-0004,AQS
