inf,4.400658686848000070e+04,1.688429541136899934e+04,5.084939870814699680e+04,4.960267577356000402e+03,7.153673612741999386e+04,4.976504006859200308e+04,1.181890607729999829e+03,3.276281014483300169e+04,6.692839470545899530e+04,8.752969025082500593e+04,8.772749977734399727e+04,2.781640800473399941e+04,8.482529795870800444e+04,7.825208810734399594e+04,3.701090780075499788e+04,1.018779811212700042e+04,2.195831077735999861e+04,7.641361540460000469e+03,7.980302987737300282e+04,1.038684771711100075e+04,5.240987541158300155e+04,3.221219446732700089e+04,7.762522057295800187e+04,1.076597326371499948e+05,4.703939101480600220e+04,7.432696809863900125e+04,4.857404079213999648e+04,3.721153415667600348e+04,7.301732596447999640e+03,4.724808857616099704e+04,7.838173055732599460e+04,8.635524289056900307e+04,3.367429534202100331e+04,1.086825846303589933e+05,2.068206957538099959e+04,8.344471789312499459e+04,2.677419161778100170e+04,8.393310938631000681e+03,7.280194019511299848e+04,7.220753101617799257e+04,1.013208555177599919e+04,8.445969727998100279e+04,1.003381363123499978e+04,3.941970790754100017e+04,3.550270492310600093e+04,1.847967281465599808e+04,8.649385220124399348e+04,7.715386052668299817e+04,4.403513111190799827e+04,7.621567987903300673e+04,8.095407579287499539e+04,3.306043999464600347e+04,2.419930183474799924e+04,3.038820239537999896e+03,6.716572406067399425e+04,8.448102938193599402e+04,9.389919329229299910e+04,1.321065325252829934e+05,3.225326101660299901e+04
4.400658686848000070e+04,inf,6.034415026099699753e+04,7.616246149194999816e+03,4.069990758978600206e+04,1.151297964288420044e+05,6.824463325620000433e+03,4.356285618704799708e+04,7.621847673950699391e+04,2.328008111269299843e+04,1.305376135078530060e+05,1.306674566258800041e+05,7.161707631448800385e+04,4.169522690036000131e+04,1.217020276896220021e+05,9.315903581050999492e+03,3.404803330910699879e+04,6.491547749888399994e+04,5.070530598390800151e+04,1.230544743208209984e+05,3.488738505587899999e+04,9.510569091275100072e+04,7.560828133580699796e+04,1.206994357409780059e+05,6.476120500082400395e+04,9.063012102754600346e+04,1.176841653981650015e+05,5.379864049167999838e+03,8.040086522202400374e+04,3.734131946492799761e+04,9.066312340264700470e+04,1.215431750007740047e+05,1.294278065157929959e+05,1.216515993242500008e+04,6.525076182920899737e+04,6.359399283240899967e+04,4.037258480610900006e+04,2.121959972777700023e+04,5.185147655755300366e+04,2.972966532436700072e+04,1.154026466210619983e+05,5.376988197747399681e+04,1.272555014798829943e+05,5.328644657029499649e+04,5.033846815679000429e+03,1.197764015005600049e+04,6.139915703433800081e+04,1.295082846384040022e+05,1.203145272482069995e+05,8.755704424342799757e+04,1.195586769696050033e+05,1.243283833908689994e+05,1.275554465784400054e+04,2.053522194590200161e+04,4.632021303367600194e+04,1.103402515059040015e+05,1.275553259724880045e+05,5.088373786453899811e+04,8.939114772077099769e+04,7.556310374786700413e+04
1.688429541136899934e+04,6.034415026099699753e+04,inf,6.713955722877400694e+04,2.161468891939500099e+04,5.674262405987900274e+04,6.640526580132699746e+04,1.747219708624100167e+04,1.608903083065000101e+04,8.171072444883799471e+04,7.300709418904400081e+04,7.294650694323700736e+04,1.248825831880499936e+04,1.001971897921009950e+05,6.327199058136300300e+04,5.218186647279199678e+04,2.670543548230599845e+04,7.385091439952999281e+03,1.009438301868099916e+04,6.491555135559399787e+04,2.576338272987000164e+04,3.743490498823000235e+04,1.764546334012399893e+04,6.238507167222099815e+04,1.231668409320670035e+05,3.118271703227499893e+04,5.946276140289400064e+04,6.524246005389699712e+04,2.202004722634100108e+04,2.380250146924499859e+04,3.259475933389000056e+04,6.340443875482900330e+04,7.183328982051399362e+04,4.868296541703199910e+04,1.236882457061000023e+05,6.062588837137999690e+03,9.809118081083800644e+04,4.342419573250599933e+04,9.332072562281999126e+03,8.744911995688399475e+04,5.627924262579099741e+04,9.833932130682998832e+03,6.971919109001400648e+04,9.027542575023999234e+03,5.591978279652600031e+04,5.061927608129900182e+04,3.868792965581000317e+03,7.196792056964700168e+04,6.215614217585999722e+04,2.740620535525499872e+04,6.112863986134599691e+04,6.608884632584599603e+04,4.829513853246899816e+04,4.071710832563899748e+04,1.543579037204499946e+04,5.215179288399899815e+04,6.942528886422900541e+04,1.089790392485839984e+05,1.468703756261419912e+05,1.773087262818399904e+04
5.084939870814699680e+04,7.616246149194999816e+03,6.713955722877400694e+04,inf,4.759968887415900099e+04,1.220559316295970057e+05,3.046423816434999935e+03,5.041955073796299985e+04,8.322806930272800673e+04,1.648711267583600056e+04,1.379975392284200061e+05,1.378591939512889949e+05,7.824800037835100375e+04,3.417598231824699906e+04,1.284957831075090071e+05,1.594423908033199950e+04,4.102215137142199819e+04,7.237676403665500402e+04,5.797842149075899943e+04,1.301305898276719963e+05,4.179554074497800320e+04,1.024374432862060057e+05,8.259890611135000654e+04,1.278962296873290034e+05,5.758199894717500138e+04,9.751204404915899795e+04,1.247560884197779960e+05,3.883787070780999784e+03,8.736085272304700629e+04,4.415659602239899687e+04,9.774591734899800213e+04,1.287712905076250026e+05,1.368234478356220061e+05,1.934121895889000007e+04,5.819465723183000227e+04,7.105291585402199416e+04,3.318853443787200376e+04,2.829152274938999835e+04,5.889539957916599815e+04,2.254654250051800045e+04,1.224765696426749928e+05,6.079425914756699785e+04,1.347113985638679878e+05,6.044536959190799826e+04,1.194505674318999991e+04,1.924743409640699974e+04,6.885895098068899824e+04,1.369583054605390062e+05,1.275408137859779963e+05,9.450159358225300093e+04,1.264244323874919937e+05,1.314024496226240008e+05,1.965993105861499862e+04,2.756590085178500158e+04,5.346139366882300237e+04,1.175682744584869943e+05,1.345480813903750095e+05,4.365154701861200010e+04,8.177616815228799533e+04,8.278338039821200073e+04
4.960267577356000402e+03,4.069990758978600206e+04,2.161468891939500099e+04,4.759968887415900099e+04,inf,7.471521084202799830e+04,4.566444237660599902e+04,4.549239612121999926e+03,3.770349287426099909e+04,6.397885143039700051e+04,9.052168329944499419e+04,9.050302848988400365e+04,3.244275069786200038e+04,8.167373290996199648e+04,8.119623911710600078e+04,3.415469828781300021e+04,7.346777506653000273e+03,2.493438367850199938e+04,1.230280773310800032e+04,8.292197607002100267e+04,7.383724754216999827e+03,5.506709630415099673e+04,3.508819194490300288e+04,8.201541369656799361e+04,1.049331829564140062e+05,5.197932326158999786e+04,7.769320085422499687e+04,4.471110709561799740e+04,4.020044639401399763e+04,3.721780031637999855e+03,5.038710135823699966e+04,8.230667674997399445e+04,8.934834266801500053e+04,3.072381262985699868e+04,1.056870929189250019e+05,2.448191951988900109e+04,8.077822331203099748e+04,2.243280196182100190e+04,1.296104118393300087e+04,7.013623137467699416e+04,7.690984885510599997e+04,1.392453835999799958e+04,8.750188000940899656e+04,1.304223485784699915e+04,3.650663000935099990e+04,3.256561810564600091e+04,2.203913498992799941e+04,8.948228204115999688e+04,8.079705332685100439e+04,4.897625502284400136e+04,7.924497227540699532e+04,8.421531849183299346e+04,2.984718718519599861e+04,2.020041940624400013e+04,7.056262538032000521e+03,7.133493589907800197e+04,8.728178243392400327e+04,9.098533403045500745e+04,1.291457610795729997e+05,3.595318036042700260e+04
7.153673612741999386e+04,1.151297964288420044e+05,5.674262405987900274e+04,1.220559316295970057e+05,7.471521084202799830e+04,inf,1.194440898496459995e+05,7.237674950609600637e+04,4.377008104109900160e+04,1.384086629554830142e+05,1.689021407201900001e+04,1.695282638673000110e+04,4.439347867005800072e+04,1.561882036138979893e+05,6.762747928677999880e+03,1.077532811823069933e+05,8.167571490678899863e+04,5.037100917452399881e+04,6.535543322913000156e+04,9.040601566043000275e+03,8.181356281698300154e+04,2.147812351415300145e+04,4.077722032222700363e+04,8.448579694754000229e+03,1.791872189798240142e+05,2.606020038574999853e+04,4.024661303453000073e+03,1.189785675448459951e+05,3.599721340563800186e+04,7.791521363936799753e+04,2.508841667652300021e+04,8.801302245995999328e+03,1.571604787504500018e+04,1.051515178368869965e+05,1.801156689702009899e+05,5.232937996911699884e+04,1.541656837612589879e+05,9.578200994680900476e+04,6.376250163316100225e+04,1.435236918239050137e+05,3.260218528607999815e+03,6.351545145808399684e+04,1.396426074762899952e+04,6.189819530707500235e+04,1.105510684815610002e+05,1.070287620218980010e+05,5.428321801842800051e+04,1.585001924098599920e+04,6.889678822873000172e+03,3.103814386190000005e+04,4.815384979671000110e+03,9.638287041896999654e+03,1.044611145527439949e+05,9.487381091289399774e+04,6.902323108809599944e+04,5.112824738134000654e+03,1.363211999202200059e+04,1.653923025805189973e+05,2.030871927663990064e+05,3.995814891049099970e+04
4.976504006859200308e+04,6.824463325620000433e+03,6.640526580132699746e+04,3.046423816434999935e+03,4.566444237660599902e+04,1.194440898496459995e+05,inf,4.899531938441200327e+04,8.213804816904899781e+04,1.925355955772100060e+04,1.355653795486550080e+05,1.359659432800660143e+05,7.715567581643800077e+04,3.718069849150999653e+04,1.261623886401460040e+05,1.487720833355700051e+04,4.012812568174699845e+04,7.008339010789399617e+04,5.710824510132599971e+04,1.276049231847350020e+05,4.112826677874299639e+04,1.006470055356350058e+05,8.045207863631300279e+04,1.264699925598499976e+05,5.987496296456400160e+04,9.615190852438000729e+04,1.220215420132870058e+05,1.813638297536000209e+03,8.517807986293999420e+04,4.279804469963599695e+04,9.509732728294499975e+04,1.267760728079819964e+05,1.345890091842210095e+05,1.868390295355299895e+04,6.107619946274699760e+04,6.925973074613699282e+04,3.536721465046300000e+04,2.530070912735499951e+04,5.717182844820500031e+04,2.466665121992700006e+04,1.213188587033259973e+05,5.904390494624999701e+04,1.326338191051209869e+05,5.814397204417300236e+04,1.049191148378700018e+04,1.818413804481799889e+04,6.682477428218600107e+04,1.344337490600559977e+05,1.250432137979169929e+05,9.315445565388600517e+04,1.241255045261689957e+05,1.285774089882770058e+05,1.924938376865800092e+04,2.648853811387200039e+04,5.125320834389999800e+04,1.155567078445799998e+05,1.326421770921440038e+05,4.629180244017900259e+04,8.416961033004100318e+04,8.118934549559099833e+04
1.181890607729999829e+03,4.356285618704799708e+04,1.747219708624100167e+04,5.041955073796299985e+04,4.549239612121999926e+03,7.237674950609600637e+04,4.899531938441200327e+04,inf,3.323073113757700048e+04,6.614772271368899965e+04,8.862677612107500318e+04,8.889874051558200154e+04,2.832247305195399895e+04,8.402349572702600562e+04,7.909518587566200586e+04,3.591800556907300052e+04,9.643266280673000438e+03,2.311074545742999908e+04,8.744659765320000588e+03,8.077712406460900092e+04,9.619064014259000032e+03,5.357804478313300206e+04,3.332520013408499653e+04,7.856289014565800608e+04,1.068205627766919933e+05,4.767450040707599692e+04,7.523907749090899597e+04,4.809258252889400319e+04,3.810920352822600398e+04,6.779434312481999768e+03,4.831605674470699887e+04,7.935802124946800177e+04,8.750039634238700091e+04,3.290919794404900313e+04,1.079170176574009965e+05,2.183271131213500121e+04,8.232982728539500386e+04,2.600530101005100005e+04,9.240420330901000852e+03,7.168731008231099986e+04,7.310064040844800184e+04,1.108959341795399996e+04,8.561172688935500628e+04,1.117882061842899930e+04,3.874540378633100045e+04,3.469486505190000025e+04,1.963350128926799880e+04,8.760247606713800633e+04,7.809345466168900020e+04,4.450720362010599638e+04,7.705830176168499747e+04,8.178034031920299458e+04,3.229618100417399910e+04,2.378933534938799858e+04,3.865284365401999821e+03,6.797588449634000426e+04,8.557497432766000566e+04,9.313459967569500441e+04,1.310124075655570050e+05,3.335116964988700056e+04
3.276281014483300169e+04,7.621847673950699391e+04,1.608903083065000101e+04,8.322806930272800673e+04,3.770349287426099909e+04,4.377008104109900160e+04,8.213804816904899781e+04,3.323073113757700048e+04,inf,9.464439562681400275e+04,6.047709137923199887e+04,6.057931061382700136e+04,5.311011807070999566e+03,1.162859937469669967e+05,5.034479453622899746e+04,6.756667042765799852e+04,4.262819744522200199e+04,1.381185340286900100e+04,2.601390523569099969e+04,5.237860530275999918e+04,4.179007305713799724e+04,2.495037891400999797e+04,5.201380166116000510e+03,4.965054191761699622e+04,1.377659717443049885e+05,1.808970587097499811e+04,4.681975024159400346e+04,8.116544889259699266e+04,9.449553223283000989e+03,3.984200746618700214e+04,2.006152129680600046e+04,5.071521125031499832e+04,5.933857637441800034e+04,6.442754052860599768e+04,1.395172734386879893e+05,1.433157767583799978e+04,1.116761696495380020e+05,5.914718457120600215e+04,2.505506140098199830e+04,1.018852501677959954e+05,4.347223146449100022e+04,2.573666228023700023e+04,5.718115373564999754e+04,2.495053141372399841e+04,7.184392991813000117e+04,6.521573688278900227e+04,1.653892211288899853e+04,5.943684510823700111e+04,4.943453698356200039e+04,1.304953936649699972e+04,4.820144381621199864e+04,5.307032299365200015e+04,6.401594248733499990e+04,5.680591228050499922e+04,3.089035223599500023e+04,3.900464977069699671e+04,5.697609281909499987e+04,1.240158010679040017e+05,1.598031795810080075e+05,5.221770404118000442e+03
6.692839470545899530e+04,2.328008111269299843e+04,8.171072444883799471e+04,1.648711267583600056e+04,6.397885143039700051e+04,1.384086629554830142e+05,1.925355955772100060e+04,6.614772271368899965e+04,9.464439562681400275e+04,inf,1.530670562159380061e+05,1.531666931915970054e+05,9.419844456716500281e+04,2.478707830759300123e+04,1.449818790968550020e+05,3.082375498828399941e+04,5.685140156178399775e+04,8.811505346684700635e+04,7.327195630271099799e+04,1.463331246396240022e+05,5.661475330855599896e+04,1.181310591654279997e+05,9.884964958848399692e+04,1.436710336991150107e+05,4.593080295896100142e+04,1.127032172596470045e+05,1.409632616302660026e+05,2.003896028126899910e+04,1.035162334747010027e+05,6.062068771760500385e+04,1.139427213607839949e+05,1.447763424072990019e+05,1.524411747684699949e+05,3.326617351063199749e+04,4.768613008188600361e+04,8.645308906451000075e+04,2.058768103821000113e+04,4.449869595987800130e+04,7.497057278965400474e+04,1.119276155646799998e+04,1.375757428531629848e+05,7.665474850411500665e+04,1.497534203671900032e+05,7.656554280239599757e+04,2.811144477381600154e+04,3.171723810819299979e+04,8.437875499247500557e+04,1.527278825965409924e+05,1.435121042027540097e+05,1.076616759907509986e+05,1.428385283768379886e+05,1.476079627775260014e+05,3.413702704796099715e+04,4.379099684113099647e+04,6.959995660918099748e+04,1.334554277465410123e+05,1.508031773797209898e+05,3.238708754573600163e+04,6.815449740196799394e+04,9.859885496474399406e+04
