2.584174351716846951e-01,7.935300959282935718e-02,-7.198050078555335851e-01,-2.645606220495970717e-01,-2.425031790870967874e-01,-1.598178857337019532e-02,-1.008290656526791423e-01,8.401489378067337199e-01,7.637509309651941969e-01,-7.074451604864747667e-01,6.796993921697471741e-01,1.707910229651151413e-01
-2.758867094372064246e-02,1.728316858147486701e-01,5.169214374254882394e-01,1.915161663172985571e-02,-7.122370228527655778e-01,-6.787838304946842705e-01,-2.777290013328330698e-01,-1.126451323411007621e+00,7.776636474620085560e-01,-1.097914587998630731e+00,-8.436915815947492181e-01,9.226190501567904656e-01
6.818342961805250457e-01,9.705163895751266478e-01,3.550462482525796326e-01,-7.563551713852382230e-01,3.511368360655801046e-01,4.582604158320868204e-01,-6.549018845314299453e-01,-1.236078168242143782e+00,5.283131307989729075e-01,-5.441484299443997141e-01,2.675966667440931035e-01,-1.013779190682063125e-01
1.018330865721890494e-01,1.946433769331964991e-01,2.482086233984604970e-02,-1.121665468432154533e+00,-2.499005624534848535e-01,-2.050153945251963206e-01,-5.936063157951194658e-01,-5.667305884397109139e-01,4.166304895794381014e-01,-5.136314173946328054e-01,2.218717856926543178e-02,1.046188408243064805e+00
-3.583331623732676219e-01,-6.310849296937572905e-01,-6.744799548871192041e-01,-1.581546997132065702e+00,-3.886015005732690875e-01,-1.576385509282475228e-01,-5.590768928667271265e-01,-6.445161746124127289e-01,6.480719077416244867e-01,2.561600514250304550e-01,-3.343511344394464735e-01,2.369299183819492394e-01
-7.274248412149360021e-01,-7.339114735378684529e-01,-5.514548111157087096e-01,-5.744798537737580979e-01,1.460744341023853865e+00,1.358420444174113895e+00,-6.478485556937552126e-01,-2.994084484885141673e-01,2.446651828171531318e-01,1.748452565123737479e+00,1.147366530012343233e+00,-1.045034816120638865e+00
-4.190495424424598436e-01,-4.363376875647587694e-01,-7.068549927217009365e-01,9.652752482363601283e-01,4.898377741853642831e-01,8.372751646076771470e-01,-5.800165411723572362e-01,1.799238955100323833e+00,-6.510946202111553838e-01,7.997810294818498769e-03,6.380260828570405440e-01,1.016916949666994086e+00
5.268477470565344767e-01,9.337481102611726314e-02,-9.075802272961076556e-01,-1.989983497122418399e-01,4.898377741853642831e-01,8.372751646076771470e-01,-6.299153487250130912e-01,8.280197790067032049e-01,-6.503107995125109175e-01,-6.242273499053907493e-01,6.380260828570405440e-01,1.845402650872480788e-01
1.677263369420176176e+00,2.240268408256197219e+00,7.241216795668112827e-01,-9.367992423496343535e-02,1.368277048943997709e+00,1.263666756980216244e+00,-5.726158841004204136e-01,-1.479583562766862537e+00,-5.247804227762381535e-01,-2.187275243991509299e+00,1.054759175984106401e+00,-3.486904562536768393e-01
2.576824474129523868e+00,2.841647891950544569e+00,1.047872057912628607e+00,1.821628205317946461e-02,-1.914311819890895494e+00,-1.910581764015352846e+00,-4.597009512988340374e-01,-1.330635934025367284e+00,6.233842539617494571e-01,-1.226703771674706234e+00,-2.047587183961828483e+00,1.260944269708238252e+00
-1.925774447843729531e+00,-1.575219559535142144e+00,-9.270052499968566284e-01,5.670491038362726055e-01,-1.775610881771111371e+00,-1.957958607612301671e+00,-3.340369316925852483e-01,1.753703280821263144e+00,5.082821762643418007e-01,1.772258449248577394e-01,-2.093890860975946566e+00,-1.294398441258589383e+00
-2.082358796443225302e+00,-1.545617978731534281e+00,-2.859795008721385257e-01,-1.073231329714711135e+00,-1.914311819890895494e+00,-1.910581764015352846e+00,-3.254907899921198333e-01,-5.257028572239460518e-01,5.282223566805835935e-01,1.497378264943572512e+00,-2.047587183961828483e+00,-1.295771627260673409e+00
5.300433460075445469e-01,1.703389211154983374e-02,-6.582924359698277827e-02,-1.211794240349080454e+00,1.137108818744357430e+00,1.026782538995472338e+00,-1.896658410988307231e-01,-5.374565082267457328e-01,5.121982947836002387e-01,1.203555546188230796e+00,1.267756090249051226e+00,-2.995860201032021219e-01
6.019443224052721808e-01,5.405144789542978279e-01,5.072089260751143358e-02,-1.210060489510015325e+00,-6.496597829377256939e-02,-2.050153945251963206e-01,-3.619356621588208645e-02,-5.527321706380332600e-01,1.058077339112647453e+00,6.597481063231450671e-01,-3.806548114535648897e-01,1.629514345508120021e+00
-8.169016118432191886e-01,-8.850353334299713159e-01,-8.525426629773182052e-02,-1.537010920401835401e+00,1.396017236567954622e+00,1.292092863138385672e+00,1.739640844678770337e-01,-1.362427153564895743e-01,1.069564420039817998e+00,1.164796862639398300e+00,1.082541382192577339e+00,-1.156193353884279906e+00
8.400164442555257960e-01,7.072181182167206481e-01,-6.421049170525374716e-01,-1.021578165015916584e+00,1.118615360328386155e+00,1.424748025209842117e+00,2.260881915637624195e-01,-4.901677962285301837e-01,8.408758177995696581e-01,1.117302797397071057e+00,1.212191677832109127e+00,7.926704608962775733e-01
2.568196356961796600e-01,2.616364282255719820e-01,-9.140552348630239798e-01,-5.102229136732602116e-02,-7.399772104767224912e-01,1.668928277108517322e-01,6.609069413061876563e-01,-5.884333008226495521e-01,-8.294580494281946770e-01,4.282026560175600238e-01,-1.717094689273523239e-02,3.421437775036566542e-01
-7.465984349209966453e-01,-7.198896721045806579e-01,-5.708798338164576824e-01,1.895588136990886685e-01,-8.047043149326217337e-01,-9.630448920763770015e-01,5.863085503179549240e-01,-1.134697623227888696e+00,-5.332774921962997183e-01,-2.687329241433548677e-01,-8.436915815947492181e-01,-1.839081360035882406e-01
2.839822267797656452e-01,3.613470161956192084e-01,-1.500043419668952716e-01,8.824803478970751902e-01,-8.047043149326217337e-01,-9.630448920763770015e-01,7.061370602545323782e-01,-1.396455033843594817e+00,-3.407135066053724182e-01,-1.626644161423197010e+00,-8.436915815947492181e-01,5.115001977087887258e-02
-7.162402448864005899e-01,-6.606865104973650427e-01,-1.305793192661462432e-01,7.838845654329332779e-01,3.511368360655801046e-01,2.213761978473428316e-01,6.896672917347168585e-01,-1.401196092970600882e+00,-5.655245867933099690e-01,-1.588049284382541115e+00,3.607828167350096010e-02,-1.190783735455764658e+00
6.642585019499693821e-01,7.072181182167206481e-01,-5.903048565172067663e-01,-5.168644356984227750e-01,-4.718220634451396056e-01,-3.945227689129914839e-01,7.763589261659531449e-01,2.590763832958060675e-01,-6.353266651207886140e-01,8.526386810938205718e-01,-2.973081928281517405e-01,3.359557494436322123e-01
-1.069353928973018286e+00,-8.803613996188753843e-01,1.954373117280917116e+00,-1.776889848263199401e+00,-8.509379609725498117e-01,-8.209143612855306360e-01,7.880900072775632870e-01,7.383863862574189252e-01,-7.185070863807166974e-01,-5.543938957771596954e-01,-9.826026126371044667e-01,-6.988355046838229390e-01
-9.782793588692301201e-01,-1.129637869543993478e+00,-9.658552953983547962e-01,-1.617430446463329785e+00,-7.029902936447799400e-01,-8.588158361630896520e-01,1.722631773200130390e+00,1.971370274203075201e+00,2.450379284074472863e-01,-7.687016205506255750e-02,6.195046120513931776e-01,-3.560083208976944635e-01
-1.809774205922062007e-01,2.850060972810518067e-01,2.291073510760567089e+00,3.633306125074735604e-01,3.511368360655801046e-01,3.635067286381892249e-01,1.662791663691782551e+00,-1.707856759586408868e-01,3.400198223067809611e-01,5.238134186305309914e-01,6.843297598711589602e-01,-1.160069562472441085e+00
1.944095881829520867e+00,7.290298093351684772e-01,-1.056505401335183558e+00,4.720590493559889689e-01,-6.012762723569382572e-01,-5.840301433007867304e-01,1.629536641312568701e+00,-2.618371353039888882e-01,2.316330936714049993e-01,7.893980970971083977e-01,6.380260828570405440e-01,2.012163923354686634e+00
3.926325911141095859e-01,7.025441844056246055e-01,5.395839639097015257e-03,1.323665190840286332e+00,1.497731257855796194e+00,1.396321919051672911e+00,-1.330173985475827658e+00,2.051835181573927469e-01,-1.967344326593288617e+00,1.081430078095917624e+00,1.184409471623637966e+00,-6.261261749785359543e-01
-4.238429408689750044e-01,-5.407222093459019829e-01,-3.345420576240105276e-02,1.328988055176996363e+00,4.898377741853642831e-01,3.635067286381892249e-01,-1.501264498461147845e+00,7.554150331379593242e-01,-2.369381567942800970e+00,-3.294817637605675920e-01,6.380260828570405440e-01,-1.099301736354898029e+00
-1.697928242636707885e-01,-3.007936070429757525e-01,-4.802297278796288649e-01,2.435412578748501478e+00,-4.903155218611108257e-01,2.213761978473428316e-01,-1.455509121905123715e+00,1.710148876334219636e+00,-2.197672290073819479e+00,2.431221043987976393e-01,3.607828167350096010e-02,9.975359067261873047e-01
-1.082136324777058789e+00,-1.107826178425545649e+00,1.209747247085537269e+00,-1.059286017377160549e+00,6.377854415131340993e-01,5.151126281484253999e-01,1.330492631578268137e+00,7.442229428341844422e-01,-1.033638539538227485e+00,-5.274257565300947137e-01,3.231610791610352029e-01,-4.379301642878493106e-01
-8.191385311089260934e-02,-1.200681663472651373e-01,-3.636795916751346391e-01,-1.029429981722187692e+00,7.373495982601165066e-02,1.739993542503940338e-01,1.873511681889108438e+00,1.806403060192559806e+00,-8.602611191235179922e-01,2.565329645632207778e-01,4.805935810090378735e-01,2.877378004590598892e-01
-9.063783824715024862e-01,-7.853247454599241451e-01,-5.773548413833740067e-01,1.296776304548781900e+00,-2.961342084934129315e-01,3.824574660769687329e-01,1.674672620686714186e+00,-3.884133439140534660e-01,-1.222054614504552328e+00,1.095457745986876397e+00,1.935107835215036098e-01,-6.225280800110498669e-01
-2.369004022348832339e-01,-2.073149308210564812e-01,6.658466114645642531e-01,5.059683779175682128e-01,3.511368360655801046e-01,2.213761978473428316e-01,5.760228049790765414e-01,-1.166058568535249806e+00,1.358564526892680480e-01,-1.201717520584739018e+00,5.454187288288037117e-01,-1.175800364141885268e+00
-1.582247560610142045e+00,-1.427211655517103273e+00,-7.845550835246970500e-01,-2.420706019905136952e-01,-9.988856283003196834e-01,-1.162027635183561891e+00,4.214142273747623069e-01,1.876527571203114864e+00,1.399917247527334430e-01,2.908021136679718455e-02,-1.315989087138757174e+00,-1.285846447422825278e+00
8.176472515984549716e-01,1.014139771812022417e+00,-3.766296068089673432e-01,-2.885359683287122556e-01,-6.197697307729094218e-01,-7.735375176885818105e-01,6.946467630159344209e-01,1.756816481494846816e+00,1.289472016599556847e-01,-1.211219031540066826e+00,-9.362989356229860505e-01,7.334322596924482962e-01
8.288318479269903838e-01,8.287403973052157591e-01,7.662092287517681399e-02,-4.550181468030864429e-01,-7.214837520607512156e-01,-6.598330930559047625e-01,4.651789261258500452e-01,-6.259744295636622269e-01,5.752841953898754634e-02,-6.392182196154070351e-01,-8.251701107891018516e-01,2.037837286963271044e+00
-8.351165258639767219e-02,-2.587282027431120901e-01,-4.090046446435490757e-01,1.492368879792685954e+00,-1.451975359491614714e+00,-1.294682797255018558e+00,-8.911600616650263706e-01,1.723774340833883922e+00,-1.578066514197123960e+00,2.472587620046047194e-02,-1.445639382778288740e+00,-1.678992207134688830e-01
1.993627665570177676e+00,1.296133778414812143e+00,2.737849032877794908e+00,2.961836899763470865e-01,1.497731257855796194e+00,1.396321919051672911e+00,-1.152273984292869535e+00,6.315203117594369031e-01,-1.212557372527728994e+00,-5.221323062189798803e-01,1.415927856694230158e+00,1.570971428355978805e+00
-6.459370679641780466e-01,-1.838517830893548144e+00,-1.056505401335183558e+00,1.199994087503471807e+00,7.210060043850047284e-01,6.003909466229332414e-01,-1.379694320444075917e+00,-2.905290831064247792e-01,-1.598715559512003948e+00,1.614653924392702722e+00,6.843297598711589602e-01,5.977823412080925936e-01
-5.155566307629651235e-02,2.974699207773077170e-01,-7.392300305562826690e-01,1.059525554002436198e+00,7.210060043850047284e-01,6.003909466229332414e-01,-1.375108862368145335e+00,7.435348288719965115e-01,-1.637293096078996868e+00,1.403900554223263542e-01,6.843297598711589602e-01,3.665334729318120432e-02
1.094066560860829984e+00,1.201097124255860793e+00,3.806225281418991635e+00,5.338426618512478461e-01,1.460744341023853865e+00,1.358420444174113895e+00,-1.311449938333046683e+00,7.086500939094856344e-01,-1.237532397427533848e+00,-8.184459956207625897e-01,1.147366530012343233e+00,1.394091165606516691e+00
6.987709706208788951e-02,8.116026399978638617e-01,2.653673934507882137e+00,3.756246303931602970e-01,5.360714202252924165e-01,4.108835722351379949e-01,-1.113966644697419461e+00,-4.002182948208417024e-01,-1.108801078048971878e+00,1.329419962680147727e+00,8.232407909135142088e-01,-1.061008967208173726e+00
