5.073005093378607500e-01,4.367852604828462160e-01,6.924101198402131396e-02,3.590267442612095627e-01,5.917570498915398769e-01,6.723060344827587187e-01,4.139076182759264810e-01,6.766333160817463721e-01,7.631235403335915324e-01,4.020963618535544071e-01,8.364197530864196928e-01,3.953739022858696051e-01
4.465195246179965993e-01,4.558449809402795316e-01,3.235685752330226816e-01,4.263799895699986742e-01,4.815618221258133325e-01,5.215517241379310498e-01,3.616237147590748435e-01,1.144683492428075766e-01,7.665122005554004803e-01,3.070341412814538984e-01,4.979423868312757850e-01,5.980609002895996840e-01
5.972835314091681225e-01,6.184879288437103995e-01,2.902796271637816394e-01,2.422747878532431620e-01,7.310195227765725612e-01,7.801724137931034253e-01,2.501478651014306109e-01,8.313083098630436041e-02,7.057789729864334394e-01,4.418519706765021149e-01,7.448559670781893516e-01,3.219992689715929779e-01
4.740237691001697451e-01,4.602922490470139905e-01,2.223701731025299888e-01,1.555501750371412195e-01,5.900216919739695864e-01,6.293103448275860767e-01,2.682641611277567506e-01,2.744680170041480238e-01,6.785769147935665213e-01,4.492815279575703702e-01,6.903292181069957678e-01,6.313742396835958504e-01
3.762308998302207330e-01,2.919313850063532390e-01,7.856191744340879080e-02,4.637436521140623352e-02,5.574837310195226436e-01,6.400862068965516016e-01,2.784695521582243316e-01,2.522325213959835111e-01,7.349481006496745294e-01,6.366920683158878713e-01,6.111111111111111605e-01,4.132044349056692156e-01
2.977928692699490787e-01,2.709656925031766472e-01,1.038615179760319640e-01,2.854519625131610172e-01,9.913232104121472155e-01,9.849137931034481763e-01,2.522325213959835111e-01,3.508837202380767906e-01,6.366920683158878713e-01,1.000000000000000000e+00,9.403292181069957678e-01,6.759669725114574035e-02
3.633276740237690872e-01,3.316391359593392485e-01,7.190412782956058513e-02,6.509896058068440627e-01,7.635574837310195040e-01,8.663793103448276245e-01,2.722807056361560285e-01,9.507951874086373323e-01,4.185157248597037305e-01,5.762754209632534597e-01,8.271604938271603924e-01,6.234828817514690424e-01
5.643463497453310440e-01,4.396442185514612411e-01,3.062583222370173289e-02,3.745912184349849960e-01,7.635574837310195040e-01,8.663793103448276245e-01,2.575327950184487236e-01,6.731661202875276473e-01,4.187066366793426031e-01,4.223562575267950647e-01,8.271604938271603924e-01,3.990805911957938101e-01
8.088285229202037963e-01,8.773824650571793171e-01,3.661784287616511313e-01,3.995937977374387495e-01,9.696312364425163643e-01,9.633620689655171265e-01,2.744680170041480238e-01,1.352329317720979418e-02,4.492815279575703702e-01,4.182248662677756634e-02,9.197530864197531741e-01,2.553257293882791878e-01
1.000000000000000222e+00,1.000000000000000000e+00,4.327563249001331602e-01,4.261579412734299299e-01,1.995661605206073830e-01,2.413793103448274024e-01,3.078407450919868893e-01,5.610090308780435464e-02,7.289350355266405179e-01,2.756796102393668235e-01,2.304526748971191807e-01,6.892707523032080008e-01
4.312393887945671633e-02,9.942820838627700053e-02,2.663115845539281226e-02,5.564507754877213719e-01,2.321041214750541037e-01,2.306034482758618775e-01,3.449815470452008981e-01,9.377785305282877459e-01,7.009001199707831642e-01,6.174750428068432884e-01,2.201646090534978839e-01,3.702002830392034025e-04
9.847198641765697591e-03,1.054637865311308653e-01,1.584553928095872311e-01,1.670484327137163050e-01,1.995661605206073830e-01,2.413793103448274024e-01,3.475074136962561511e-01,2.861960502060281186e-01,7.057568635267728041e-01,9.388743936861240202e-01,2.304526748971191807e-01,0.000000000000000000e+00
5.650254668930390078e-01,4.240787801778907462e-01,2.037283621837550074e-01,1.341536173401039755e-01,9.154013015184379043e-01,9.094827586206897241e-01,3.876513430640873281e-01,2.828361956608382854e-01,7.018539520317713665e-01,8.673414179103318133e-01,9.670781893004116725e-01,2.685639040665798172e-01
5.803056027164685826e-01,5.308132147395172584e-01,2.276964047936085311e-01,1.345652095439179852e-01,6.334056399132319548e-01,6.293103448275860767e-01,4.330110521088652575e-01,2.784695521582243316e-01,8.348113513908761441e-01,7.349481006496745294e-01,6.008230452674896416e-01,7.886343827027432196e-01
2.787775891341256473e-01,2.401524777636594998e-01,1.997336884154460868e-01,5.694722352391477088e-02,9.761388286334056197e-01,9.698275862068965747e-01,4.951244852733882595e-01,3.975256640861957180e-01,8.376092100413787822e-01,8.579053743560930423e-01,9.259259259259260411e-01,3.762921864309880932e-02
6.308998302207130537e-01,5.648030495552731622e-01,8.521970705725699646e-02,1.793108867026713960e-01,9.110629067245117341e-01,9.999999999999997780e-01,5.105300973547333143e-01,2.963539693215988535e-01,7.819085156608046594e-01,8.463426475769489921e-01,9.547325102880659387e-01,5.630277697073073906e-01
5.069609507640068236e-01,4.739517153748412093e-01,2.929427430093209384e-02,4.097207137428262591e-01,4.750542299349240771e-01,7.139008620689655249e-01,6.390435502932074741e-01,2.682641611277567506e-01,3.750725153505025666e-01,6.785769147935665213e-01,6.815843621399175767e-01,4.415692743137236698e-01
2.937181663837011847e-01,2.738246505717916168e-01,9.986684420772304338e-02,4.668346340358400237e-01,4.598698481561820373e-01,4.568965517241379004e-01,6.169955203606640737e-01,1.121110929388589028e-01,4.472119334860445994e-01,5.089035955072847006e-01,4.979423868312757850e-01,2.997497633529836447e-01
5.127334465195245716e-01,4.942820838627700053e-01,1.864181091877496754e-01,6.313341081843665270e-01,4.598698481561820373e-01,4.568965517241379004e-01,6.524116002365758504e-01,3.728610233934226414e-02,4.941139111317753296e-01,1.783116247655763820e-01,4.979423868312757850e-01,3.631196168661374735e-01
3.001697792869270076e-01,2.858958068614994019e-01,1.904127829560585961e-01,6.079274833817670531e-01,7.310195227765725612e-01,7.262931034482758008e-01,6.475438551753693872e-01,3.593084097816223732e-02,4.393576480375614990e-01,1.877077886024435260e-01,6.934156378600822013e-01,2.830392037413659301e-02
5.935483870967741549e-01,5.648030495552731622e-01,9.587217043941412276e-02,2.991298546098614120e-01,5.379609544468546556e-01,5.862068965517239771e-01,6.731661202875276473e-01,5.105300973547333143e-01,4.223562575267950647e-01,7.819085156608046594e-01,6.193415637860082423e-01,4.399010300002811902e-01
2.251273344651952280e-01,2.411054637865311379e-01,6.191744340878828634e-01,0.000000000000000000e+00,4.490238611713666117e-01,4.892241379310344751e-01,6.766333160817463721e-01,6.475438551753693872e-01,4.020963618535544071e-01,4.393576480375614990e-01,4.670781893004114504e-01,1.609293432928143586e-01
2.444821731748726412e-01,1.902795425667090368e-01,1.864181091877496754e-02,3.785563941879490496e-02,4.837310195227764176e-01,4.806034482758618775e-01,9.528430915918271182e-01,1.000000000000000000e+00,6.367828563481872095e-01,5.556137831022964768e-01,8.230452674897119625e-01,2.533528899052474581e-01
4.139219015280135583e-01,4.787166454891995104e-01,6.884154460719041912e-01,5.080880344788044622e-01,7.310195227765725612e-01,7.586206896551723755e-01,9.351569658171445809e-01,3.876513430640873281e-01,6.599171857023756749e-01,7.018539520317713665e-01,8.374485596707819113e-01,3.658422290743118532e-02
8.655348047538200529e-01,5.692503176620076211e-01,0.000000000000000000e+00,5.339001499981665955e-01,5.075921908893707979e-01,5.431034482758618775e-01,9.253282319917737198e-01,3.616237147590748435e-01,6.335178986916181199e-01,7.665122005554004803e-01,8.271604938271603924e-01,8.917937375233131458e-01
